driver version:	441.20
NVML version:	10.441.20


devices_count:	1
devices:
- index:	0
  name:		GeForce GTX 950
  fan_speed:	0%
  temperature:	46C
  power_usage:	12404mW
  gpu_utilization:	0%
  memory_utilization:	19%


Monitoring GPUs with polling period of 250ms:


timestamp_ms,device_index,fan_speed,temperature,power_usage,gpu_utilization,memory_utilization
39021976,0,36,61,104576,100,95
39022229,0,36,61,111013,100,95
39022481,0,36,60,103488,100,94
39022733,0,36,60,104264,100,95
39022986,0,36,61,108407,100,94
39023238,0,36,61,109903,100,95
39023490,0,36,60,100915,100,94
39023743,0,36,61,105287,100,94
39023995,0,36,61,111719,100,94
39024247,0,36,60,103194,100,96
39024500,0,36,60,101611,100,97
39024752,0,36,61,112218,100,95
39025004,0,36,60,102711,100,96
39025257,0,36,60,104334,100,96
39025509,0,36,61,110843,100,97
39025761,0,36,60,106966,100,95
39026014,0,36,60,101175,100,96
39026266,0,36,61,106550,100,94
39026518,0,36,61,115294,100,95
39026771,0,36,60,102166,100,94
39027023,0,36,60,102833,100,94
39027275,0,36,61,112836,100,95
39027528,0,36,60,103393,100,96
39027780,0,36,61,101734,100,96
39028032,0,37,61,110822,100,95
39028285,0,37,60,102178,100,95
39028537,0,37,61,104195,100,96
39028789,0,37,61,110284,100,95
39029042,0,37,60,103748,100,94
39029294,0,37,60,104334,100,94
39029546,0,37,61,106966,100,94
39029799,0,37,61,111707,100,95
39030051,0,37,61,102547,100,95
39030303,0,37,61,102035,100,95
39030556,0,37,61,113804,100,95
39030808,0,37,60,102056,100,96
39031060,0,37,61,104715,100,95
39031313,0,37,61,112068,100,97
39031565,0,37,60,100872,100,94
39031817,0,37,61,105409,100,97
39032070,0,37,61,110985,100,96
39032322,0,37,61,109427,100,96
39032574,0,37,61,103202,100,94
39032827,0,37,61,105206,100,94
39033079,0,37,61,114337,100,95
39033331,0,37,61,102425,100,94
39033584,0,37,61,104671,100,94
39033836,0,37,61,112097,100,95
39034088,0,36,61,103350,100,95
39034341,0,36,61,104576,100,95
39034593,0,35,62,112201,100,96
39034845,0,35,60,104454,100,95
39035098,0,35,61,103393,100,95
39035350,0,35,61,107894,100,96
39035602,0,35,61,111529,100,95
39035855,0,35,61,103884,100,96
39036107,0,35,61,105231,100,95
39036359,0,36,62,110367,100,96
39036612,0,36,61,105966,100,95
39036864,0,36,61,103584,100,96
39037116,0,36,62,108656,100,95
39037368,0,36,61,108158,100,98
39037621,0,36,61,102178,100,95
39037873,0,36,62,106255,100,95
39038125,0,37,61,109618,100,96
39038378,0,37,61,103012,100,95
39038630,0,37,61,105501,100,96
39038882,0,37,62,113404,100,94
39039135,0,37,61,104740,100,95
39039387,0,37,61,103635,100,96
39039639,0,37,62,108371,100,95
39039892,0,37,61,105969,100,97
39040144,0,37,61,101700,100,95
39040396,0,37,62,106725,100,95
39040649,0,37,61,109618,100,96
39040901,0,37,61,104195,100,96
39041153,0,37,62,106261,100,97
39041406,0,37,61,112627,100,94
39041658,0,37,61,102916,100,94
39041910,0,37,61,105681,100,95
39042163,0,37,62,109808,100,95
39042415,0,37,61,106398,100,94
39042667,0,37,61,101330,100,95
39042920,0,37,61,108920,100,95
39043172,0,37,61,108534,100,96
39043424,0,37,61,103774,100,95
39043677,0,37,62,107962,100,97
39043929,0,37,61,107594,100,96
39044181,0,37,61,103653,100,97
39044434,0,37,62,106216,100,96
39044686,0,37,62,117010,100,96
39044938,0,38,61,104454,100,93
39045191,0,38,61,105326,100,95
39045443,0,38,62,108074,100,95
39045695,0,38,61,110768,100,94
39045948,0,38,61,104118,100,95
39046200,0,38,62,107133,100,95
39046452,0,38,62,110768,100,96
39046706,0,38,61,100825,100,95
39046959,0,38,61,107133,100,95
39047211,0,38,61,108488,100,94
39047463,0,38,61,103774,100,96
39047715,0,38,62,106157,100,94
39047967,0,38,61,114052,100,97
39048219,0,38,61,103979,100,94
39048472,0,38,61,105681,100,95
39048723,0,38,62,109903,100,94
39048975,0,38,61,103254,100,96
39049228,0,38,61,104386,100,94
39049480,0,38,62,108539,100,98
39049731,0,38,61,107240,100,95
39049984,0,38,61,103800,100,95
39050236,0,38,62,108085,100,96
39050488,0,75,61,104220,100,96
39050740,0,37,61,101133,100,95
39050992,0,37,62,107537,100,95
39051244,0,36,62,114569,100,95
39051497,0,36,61,103965,100,94
39051748,0,36,60,61464,100,94
39052000,0,37,58,44315,10,9
39052253,0,37,57,43652,1,3
39052505,0,38,57,43430,1,3
39052756,0,38,57,43376,1,3
39053009,0,38,57,43530,1,3
39053262,0,38,57,43555,3,3
39053514,0,38,56,43555,5,5
39053765,0,38,56,43516,4,4
39054018,0,38,56,43487,4,4
39054270,0,38,56,43293,2,4
39054522,0,38,55,16965,1,9
39054775,0,38,55,16965,10,27
39055027,0,38,55,16965,9,26
39055277,0,39,54,16965,13,28
39055530,0,39,54,13778,5,23
39055782,0,39,54,13778,12,28
39056034,0,39,54,13778,9,25
39056286,0,39,53,13778,13,27
39056538,0,39,53,13299,0,19
39056791,0,39,53,13299,5,23
39057043,0,38,53,13299,4,22
39057295,0,38,53,13299,10,26
39057548,0,38,53,13485,3,22
39057801,0,38,52,13485,10,26
39058052,0,38,53,13485,3,20
39058304,0,38,53,13485,5,23
39058555,0,38,52,13300,2,21
39058807,0,38,52,13300,10,25
39059060,0,38,52,13300,4,21
39059312,0,38,52,13300,7,24
39059564,0,38,52,13397,3,21
39059816,0,38,52,13397,7,24
39060069,0,38,52,13397,8,24
39060322,0,38,52,13397,10,25
39060575,0,38,52,13389,5,22
39060827,0,38,51,13389,12,26
39061079,0,38,52,13389,4,22
39061331,0,38,51,13389,7,24
39061583,0,38,51,13379,4,22
39061835,0,38,51,13379,8,24
39062087,0,38,51,13379,4,22
39062338,0,38,51,13379,8,24
39062591,0,38,51,13182,5,23
39062842,0,38,51,13182,6,23
39063095,0,38,51,28865,58,14
39063347,0,38,52,60286,21,8
39063599,0,37,55,104620,93,81
39063852,0,37,56,102139,100,95
39064104,0,36,56,101226,100,94
39064356,0,36,57,109787,100,94
39064609,0,36,57,105478,100,95
39064861,0,36,57,100792,100,94
39065114,0,36,58,105847,99,96
39065366,0,36,57,104429,100,95
39065618,0,36,57,101940,100,95
39065871,0,36,58,107494,100,96
39066123,0,36,57,106716,100,96
39066375,0,37,57,100559,100,94
39066628,0,37,59,106279,100,96
39066879,0,37,59,112693,100,94
39067131,0,37,58,102035,100,95
39067384,0,37,58,101844,100,95
39067636,0,37,59,114736,100,94
39067887,0,37,58,102703,100,94
39068140,0,37,58,101105,100,96
39068392,0,37,59,108511,100,93
39068644,0,37,58,105561,100,95
39068896,0,37,58,101228,100,94
39069148,0,37,59,105585,100,95
39069400,0,37,58,107498,100,96
39069653,0,37,58,102348,100,96
39069904,0,37,59,106038,100,96
39070156,0,37,58,107204,100,97
39070409,0,37,59,103159,100,95
39070661,0,37,59,105395,100,94
39070913,0,37,59,113283,100,95
39071166,0,37,58,102348,100,94
39071418,0,75,59,104525,100,95
39071670,0,37,59,107870,100,96
39071923,0,37,58,103990,100,95
39072175,0,37,58,100317,100,96
39072427,0,37,59,107014,100,95
39072680,0,37,59,105803,100,95
39072932,0,37,59,101570,100,96
39073184,0,37,60,108248,100,95
39073437,0,37,59,105585,100,94
39073689,0,37,59,104454,100,95
39073940,0,37,60,105993,100,95
39074192,0,37,59,111175,100,94
39074445,0,37,59,104550,100,95
39074697,0,37,59,108715,100,95
39074948,0,37,60,114222,100,93
39075201,0,37,59,103315,100,95
39075453,0,37,59,103705,100,95
39075705,0,37,59,104074,100,96
39075957,0,37,59,100699,100,95
39076209,0,37,59,103635,100,96
39076462,0,37,60,113889,100,95
39076714,0,37,59,103774,100,97
39076965,0,37,59,103393,100,94
39077218,0,37,60,108466,100,96
39077470,0,37,59,107870,100,94
39077722,0,37,59,106728,100,94
39077974,0,37,60,106288,100,95
39078226,0,38,59,112341,100,95
39078478,0,37,59,100404,100,94
39078731,0,37,60,111149,100,95
39078982,0,37,60,116304,100,96
39079234,0,37,59,101167,100,97
39079487,0,37,60,105370,100,95
39079739,0,37,60,102616,100,95
39079990,0,37,59,101701,100,95
39080243,0,37,60,104454,100,94
39080495,0,37,60,111717,100,94
39080747,0,37,59,104195,100,94
39080999,0,37,59,103228,100,94
39081251,0,37,60,108153,100,94
39081503,0,37,59,107962,100,94
39081756,0,37,59,100786,100,95
39082009,0,37,60,106871,100,96
39082261,0,37,59,105993,100,95
39082514,0,37,60,103159,100,96
39082766,0,37,60,107430,100,95
39083018,0,38,59,108275,100,95
39083271,0,38,60,102464,100,94
39083523,0,37,60,105561,100,95
39083775,0,37,60,114438,100,95
39084028,0,37,60,102726,100,95
39084280,0,37,60,105026,100,95
39084532,0,37,61,110511,100,95
39084784,0,37,60,104550,100,94
39085037,0,37,60,102986,100,95
39085289,0,38,61,109808,100,96
39085541,0,37,60,105490,100,97
39085794,0,37,60,103909,100,96
39086046,0,38,61,107537,100,95
39086298,0,37,60,108466,100,94
39086551,0,37,60,101441,100,94
39086803,0,37,60,106395,100,94
39087055,0,38,60,112646,100,94
39087308,0,37,60,102790,100,94
39087560,0,37,60,104945,100,94
39087812,0,38,60,113290,100,94
39088065,0,38,60,100853,100,96
39088317,0,38,60,103350,100,96
39088569,0,37,60,112988,100,95
39088822,0,38,60,101155,100,96
39089074,0,38,60,104742,100,95
39089326,0,38,61,114646,100,95
39089579,0,38,60,101892,100,94
39089831,0,37,60,103909,100,94
39090083,0,37,61,113131,100,94
39090336,0,37,60,104742,100,95
39090588,0,37,60,104620,100,95
39090840,0,37,61,107906,100,96
39091093,0,37,60,108952,100,95
39091345,0,37,60,101072,100,94
39091597,0,37,60,107621,100,95
39091850,0,37,60,106440,100,96
39092102,0,37,60,102642,100,95
39092354,0,37,61,108058,100,94
39092607,0,37,61,110958,100,96
39092859,0,37,60,101700,100,95
39093111,0,38,60,105302,100,94
39093364,0,38,61,112477,100,94
39093616,0,38,60,103350,100,94
39093868,0,38,60,104645,100,94
39094121,0,38,61,107633,100,94
39094373,0,38,60,102490,100,96
39094625,0,38,60,104360,100,95
39094878,0,38,61,111621,100,95
39095130,0,38,60,101250,100,94
39095382,0,38,60,104195,100,95
39095634,0,38,62,113737,100,95
39095887,0,38,60,103610,100,94
39096139,0,38,60,102273,100,94
39096391,0,38,61,110557,100,94
39096644,0,38,60,108203,100,95
39096896,0,38,60,102273,100,95
39097148,0,38,61,106657,100,94
39097401,0,38,61,110843,100,96
39097653,0,38,60,100964,100,95
39097905,0,38,61,106988,100,95
39098158,0,38,61,108070,100,95
39098411,0,38,60,102547,100,95
39098663,0,38,61,107610,100,94
39098916,0,38,61,111318,100,95
39099168,0,38,60,101293,100,94
39099420,0,38,61,104715,100,94
39099673,0,38,61,113613,100,93
39099925,0,38,60,103884,100,93
39100177,0,38,61,104767,100,94
39100430,0,38,62,112278,100,95
39100682,0,38,60,102299,100,95
39100934,0,38,61,104490,100,96
39101187,0,38,61,113708,100,95
39101439,0,38,60,101414,100,96
39101691,0,38,61,105740,100,97
39101944,0,38,61,112002,100,95
39102196,0,37,61,107879,100,96
39102448,0,37,61,103788,100,95
39102701,0,36,61,106752,100,95
39102953,0,36,61,112458,100,94
39103205,0,36,61,101606,100,95
39103458,0,36,61,102504,100,95
39103712,0,36,61,115027,100,94
39103964,0,36,60,100949,100,95
39104217,0,36,61,105526,100,95
39104469,0,36,62,117299,100,98
39104721,0,37,61,102135,100,95
39104973,0,37,61,103693,100,95
39105226,0,37,61,112667,100,94
39105478,0,37,61,102478,100,93
39105730,0,37,61,104394,100,95
39105983,0,37,62,110615,100,93
39106235,0,37,61,108595,100,95
39106487,0,37,61,103361,100,95
39106740,0,37,62,104274,100,94
39106992,0,38,61,106300,100,94
39107244,0,38,61,101701,100,96
39107497,0,38,62,107526,100,96
39107749,0,38,61,105169,100,95
39108001,0,38,61,101960,100,95
39108254,0,38,62,109215,100,95
39108506,0,38,61,107644,100,94
39108758,0,38,61,102954,100,95
39109013,0,38,61,106300,100,94
39109265,0,38,62,113993,100,94
39109517,0,38,61,102151,100,95
39109770,0,38,61,104100,100,94
39110022,0,38,62,114580,100,95
39110274,0,38,61,102082,100,95
39110527,0,38,61,106121,100,96
39110779,0,38,61,113481,100,96
39111031,0,38,61,102108,100,95
39111284,0,38,61,106312,100,95
39111536,0,38,62,114183,100,93
39111788,0,38,61,103814,100,94
39112041,0,38,61,105455,100,94
39112293,0,38,62,110785,100,95
39112545,0,38,61,108024,100,96
39112798,0,38,61,104693,100,94
39113050,0,38,62,106097,100,96
39113302,0,38,61,115916,100,95
39113555,0,38,61,101127,100,95
39113807,0,38,62,107252,100,95
39114059,0,38,62,110397,100,95
39114314,0,38,61,101674,100,95
39114566,0,38,62,106205,100,94
39114818,0,38,62,112097,100,94
39115071,0,38,61,103050,100,95
39115323,0,38,61,102928,100,95
39115575,0,38,62,111812,100,94
39115828,0,38,61,104004,100,94
39116080,0,38,62,103719,100,95
39116332,0,38,62,112267,100,94
39116584,0,38,61,102123,100,95
39116837,0,38,62,103453,100,96
39117089,0,38,62,116362,100,95
39117341,0,38,61,103159,100,95
39117594,0,38,62,104620,100,95
39117846,0,38,62,110546,100,95
39118098,0,38,62,105847,100,93
39118351,0,38,62,104550,100,94
39118603,0,38,63,108466,100,95
39118855,0,38,62,110557,100,94
39119107,0,38,62,101674,100,94
39119359,0,38,62,107537,100,94
39119611,0,38,62,111253,100,96
39119864,0,38,61,101225,100,95
39120116,0,38,62,106681,100,96
39120368,0,38,61,110156,100,95
39120621,0,38,61,102273,100,95
39120873,0,38,62,109047,100,95
39121124,0,38,62,115073,100,95
39121377,0,38,62,103883,100,94
39121629,0,38,62,105360,100,95
39121881,0,37,63,114533,100,94
39122133,0,37,61,104737,100,95
39122385,0,37,62,105169,100,95
39122637,0,37,63,110873,100,96
39122890,0,37,61,101700,100,95
39123141,0,37,62,104438,100,95
39123393,0,37,63,111526,100,97
39123645,0,37,62,106014,100,95
39123898,0,37,62,106300,100,94
39124149,0,37,62,108678,100,96
39124401,0,37,62,110346,100,94
39124654,0,37,62,99899,100,94
39124906,0,38,62,108583,100,95
39125157,0,38,62,114076,100,94
39125410,0,38,62,101511,100,94
39125662,0,38,62,105931,100,94
39125914,0,38,63,106466,100,96
39126166,0,38,62,102642,100,96
39126418,0,38,62,106776,100,95
39126670,0,38,63,113518,100,96
39126923,0,38,62,105455,100,95
39127174,0,38,62,105716,100,95
39127426,0,38,63,114866,100,95
39127679,0,39,62,106636,100,95
39127931,0,39,60,61593,100,94
39128182,0,39,58,44332,15,15
39128435,0,40,58,43860,2,3
39128688,0,40,58,43893,0,3
39128942,0,40,58,43670,1,3
39129195,0,40,57,20410,0,11
39129448,0,40,56,20410,7,24
39129700,0,40,55,20410,0,19
39129952,0,40,55,20410,5,22
39130205,0,40,55,13291,0,19
39130459,0,40,55,13291,7,24
39130711,0,40,55,13291,0,19
39130963,0,40,55,13291,7,24
39131215,0,40,54,13192,0,19
39131469,0,40,54,13192,6,23
39131720,0,40,54,13192,0,19
39131972,0,40,54,13192,5,22
39132224,0,40,54,13085,0,19
39132478,0,39,54,13085,6,23
39132730,0,39,53,13085,0,19
39132982,0,39,53,13085,7,24
39133236,0,39,53,12989,0,19
39133489,0,39,53,12989,6,23
39133741,0,39,53,12989,0,19
39133993,0,39,53,12989,6,24
39134246,0,39,53,12986,2,21
39134500,0,39,53,12986,7,24
39134752,0,39,53,12986,1,21
39135004,0,39,53,12986,5,22
39135256,0,39,53,13085,2,21
39135510,0,39,52,13085,7,24
39135762,0,39,52,13085,4,22
39136014,0,39,52,13085,7,24
39136266,0,39,52,13085,5,23
39136520,0,39,52,13085,6,23
39136772,0,39,52,13085,5,22
39137023,0,39,52,13085,5,23
39137276,0,39,52,12997,6,24
39137529,0,39,52,12997,5,23
39137781,0,39,52,12997,6,24
39138034,0,39,52,12997,5,23
39138287,0,39,52,12986,5,23
39138540,0,39,51,12986,0,19
39138793,0,39,51,12986,6,23
39139046,0,39,51,12986,0,19
39139298,0,39,51,12890,7,24
39139551,0,39,51,12890,0,19
39139804,0,39,51,12890,5,22
39140056,0,39,51,12890,0,19
39140309,0,38,51,13476,7,24
39140562,0,39,51,13476,0,19
39140813,0,38,51,13476,7,24
39141066,0,38,50,13182,0,19
39141320,0,38,51,13182,5,23
39141573,0,38,50,13182,0,19
39141825,0,38,50,13182,6,23
39142076,0,38,50,12961,0,19
39142329,0,38,50,12961,8,24
39142580,0,38,50,12961,0,19
39142832,0,38,50,12961,7,24
39143083,0,38,50,13068,0,19
39143336,0,38,50,13068,6,23
39143587,0,38,50,13068,0,19
39143838,0,38,50,13068,6,22
39144090,0,38,50,13059,0,19
39144343,0,38,49,13059,6,23
39144594,0,38,50,13059,2,20
39144845,0,38,49,13059,6,23
39145097,0,38,49,12970,2,20
39145349,0,38,49,12970,8,24
39145602,0,38,49,12970,2,21
39145853,0,37,49,12970,5,22
39146106,0,37,49,13186,1,20
39146360,0,36,49,13186,7,24
39146612,0,36,49,13186,2,20
39146864,0,36,49,13186,7,24
39147116,0,36,49,12890,3,21
39147371,0,36,49,12890,5,23
39147622,0,36,49,12890,3,21
39147875,0,36,49,12890,5,22
39148127,0,36,49,12899,3,21
39148381,0,36,49,12899,6,23
39148634,0,36,49,12899,5,23
39148886,0,36,48,12899,5,22
39149138,0,37,48,12899,4,22
39149391,0,37,48,12899,5,23
39149643,0,37,48,12899,7,24
39149895,0,37,48,12899,5,23
39150147,0,37,48,12801,7,24
39150401,0,37,48,12801,0,19
39150654,0,37,48,12801,6,23
39150906,0,37,48,12801,0,19
39151158,0,37,48,12793,5,23
39151411,0,37,48,12793,0,19
39151663,0,37,48,12793,8,24
39151915,0,37,48,12793,0,19
39152168,0,37,48,12793,7,24
39152421,0,37,48,12793,0,19
39152674,0,37,48,12793,6,23
39152926,0,37,48,12793,0,19
39153178,0,37,48,12801,5,23
39153432,0,37,48,12801,0,19
39153684,0,37,47,12801,7,25
39153937,0,37,47,12801,0,19
39154188,0,37,47,12793,5,22
39154442,0,37,47,12793,1,20
39154694,0,37,47,12793,7,24
39154946,0,37,47,12793,0,19
39155198,0,36,47,12793,7,24
39155451,0,36,47,12793,0,19
39155703,0,36,47,12793,6,23
39155956,0,36,47,12793,0,19
39156208,0,36,47,12793,5,22
39156461,0,36,47,12793,1,20
39156714,0,36,47,12793,5,23
39156966,0,36,47,12793,1,20
39157218,0,36,47,12890,7,24
39157472,0,36,47,12890,2,21
39157724,0,36,47,12890,6,23
39157977,0,36,47,12890,3,21
39158229,0,36,47,12793,5,23
39158484,0,36,47,12793,5,23
39158736,0,36,46,12793,6,23
39158988,0,36,46,12793,5,22
39159240,0,36,46,12907,5,22
39159494,0,36,46,12907,6,23
39159746,0,36,46,12907,5,23
39159998,0,35,46,12907,6,24
39160250,0,35,46,12809,7,24
39160503,0,35,46,12809,5,23
39160755,0,35,46,12809,0,19
39161007,0,35,46,12809,5,22
39161259,0,35,46,12809,0,19
39161512,0,35,46,12809,7,24
39161764,0,35,46,12809,0,19
39162016,0,35,46,12809,7,24
39162268,0,35,46,12907,0,19
39162522,0,35,46,12907,5,23
39162774,0,35,46,12907,0,19
39163027,0,35,46,12907,6,24
39163279,0,35,46,12890,0,19
39163533,0,35,46,12890,7,24
39163785,0,35,46,12890,0,19
39164037,0,35,46,12890,5,23
39164290,0,34,45,12997,0,19
39164544,0,34,46,12997,7,24
39164797,0,34,46,12997,0,19
39165048,0,34,45,12997,7,24
39165300,0,34,45,12810,0,19
39165554,0,34,45,12810,5,23
39165806,0,34,45,12810,0,19
39166058,0,34,45,12810,5,22
39166310,0,34,45,12695,1,20
39166564,0,34,45,12695,6,23
39166817,0,34,45,12695,1,20
39167069,0,34,45,12891,5,23
39167324,0,34,45,12891,1,20
39167576,0,34,45,12891,5,23
39167829,0,34,45,12891,3,21
39168080,0,34,45,12803,5,23
39168335,0,33,45,12803,5,23
39168587,0,33,45,12803,5,23
39168839,0,33,45,12803,5,23
39169091,0,33,45,12793,5,22
39169345,0,33,45,12793,6,23
39169597,0,32,45,12793,6,23
39169849,0,32,45,12793,7,24
39170102,0,31,45,12695,7,24
39170356,0,31,45,12695,5,23
39170608,0,30,45,12695,0,19
39170860,0,29,45,12695,7,24
39171112,0,28,45,12501,0,19
39171366,0,27,45,12501,7,24
39171618,0,26,44,12501,0,19
39171870,0,25,45,12501,6,23
39172122,0,24,44,12411,0,19
39172376,0,23,44,12411,5,23
39172628,0,22,44,12411,0,19
39172880,0,20,44,12411,5,23
39173133,0,19,44,12419,0,19
39173387,0,18,44,12419,5,23
39173639,0,17,44,12419,0,19
39173891,0,15,44,12419,6,23
39174143,0,14,44,12314,0,19
39174397,0,13,44,12314,6,24
39174649,0,12,44,12314,0,19
39174901,0,11,44,12314,8,24
39175154,0,11,44,12034,0,19
39175407,0,0,44,12034,5,23
39175659,0,0,44,12034,0,19
39175911,0,0,44,12034,6,24
39176163,0,0,44,12132,1,20
39176417,0,0,44,12132,7,24
39176669,0,0,44,12132,2,21
39176921,0,0,44,12132,6,23
39177174,0,0,44,12132,1,20
39177428,0,0,44,12132,6,24
39177680,0,0,44,12132,4,22
39177933,0,0,44,12132,8,24
39178185,0,0,44,12139,5,22
39178438,0,0,44,12139,5,22
39178690,0,0,44,12139,5,23
39178943,0,0,44,12139,6,23
39179195,0,0,44,12130,5,23
39179449,0,0,44,12130,5,23
39179701,0,0,44,12130,6,23
39179953,0,0,44,12130,6,23
39180205,0,0,44,12132,4,22
39180458,0,0,44,12132,5,22
39180710,0,0,44,12132,7,24
39180963,0,0,44,12132,0,19
39181215,0,0,44,12034,5,23
39181470,0,0,44,12034,0,19
39181722,0,0,44,12034,5,23
39181974,0,0,44,12034,0,19
39182225,0,0,44,12230,5,22
39182479,0,0,44,12230,0,19
39182731,0,0,44,12230,6,23
39182982,0,0,44,12230,2,20
39183235,0,0,44,12034,5,23
39183489,0,0,44,12034,0,19
39183740,0,0,44,12034,5,22
39183993,0,0,44,12034,0,19
39184244,0,0,44,12034,6,24
39184498,0,0,44,12034,0,19
39184751,0,0,44,12034,13,28
39185003,0,0,45,12034,3,22
39185255,0,0,44,11935,5,23
39185509,0,0,44,11935,0,19
39185761,0,0,45,11935,6,24
39186013,0,0,44,11935,3,21
39186265,0,0,44,12034,4,22
39186519,0,0,44,12034,1,20
39186771,0,0,44,12034,7,24
39187023,0,0,45,12034,1,20
39187275,0,0,44,12132,5,22
39187529,0,0,44,12132,3,21
39187781,0,0,45,12132,6,23
39188033,0,0,44,12132,4,22
39188285,0,0,44,12230,7,24
39188538,0,0,44,12230,7,24
39188791,0,0,44,12230,8,24
39189043,0,0,44,12230,18,31
39189294,0,0,44,12328,9,25
39189548,0,0,44,12328,11,26
39189800,0,0,44,12328,13,28
39190051,0,0,44,12328,15,29
39190303,0,0,45,30357,66,13
39190555,0,0,48,76345,50,43
39190808,0,0,48,73409,92,76
39191060,0,0,50,103549,100,95
39191312,0,0,51,108951,100,95
39191564,0,0,51,101563,100,94
39191817,0,0,51,98588,100,94
39192069,0,0,52,108147,100,95
39192321,0,0,51,98629,100,95
39192574,0,0,52,100539,100,96
39192826,0,0,53,108002,100,96
39193079,0,0,52,103332,100,95
39193331,0,0,52,98397,100,97
39193584,0,0,53,102314,100,95
39193837,0,0,53,110805,100,95
39194089,0,0,53,99911,100,94
39194341,0,0,53,100446,100,95
39194593,0,0,54,105740,100,94
39194846,0,0,54,111812,100,96
39195098,0,0,53,100964,100,98
39195350,0,0,54,102069,100,95
39195602,0,0,54,107621,100,94
39195855,0,0,54,106109,100,95
39196107,0,0,54,99832,100,96
39196359,0,0,55,103739,100,94
39196611,0,0,54,106776,100,96
39196863,0,0,54,98558,100,97
39197116,0,0,55,103909,100,95
39197368,0,0,55,112030,100,96
39197621,0,0,55,102178,100,97
39197873,0,0,55,100118,100,95
39198127,0,0,56,105621,100,94
39198379,0,0,55,109353,100,94
39198631,0,0,55,98778,100,94
39198881,0,0,55,101918,100,96
39199133,0,0,56,109961,100,95
39199385,0,0,55,101127,100,96
39199638,0,0,55,99953,100,95
39199888,0,0,56,108878,100,96
39200140,0,0,55,103549,100,96
39200393,0,0,56,101906,100,95
39200646,0,0,56,107870,100,96
39200897,0,0,56,109617,100,94
39201149,0,0,56,99409,100,95
39201401,0,0,56,100678,100,95
39201653,0,0,57,111079,100,95
39201904,0,0,57,109258,100,96
39202156,0,0,56,102989,100,96
39202408,0,0,57,103835,100,95
39202661,0,0,57,108429,100,96
39202912,0,0,56,99053,100,95
39203164,0,0,57,101422,100,96
39203416,0,0,57,113036,100,95
39203668,0,0,57,101696,100,94
39203919,0,0,57,103384,100,95
39204171,0,0,58,109000,100,95
39204424,0,0,57,107394,100,95
39204676,0,0,57,99973,100,95
39204928,0,0,57,103263,100,95
39205180,0,0,58,111840,100,93
39205432,0,0,58,103930,100,97
39205685,0,0,57,100060,100,95
39205937,0,0,59,107630,100,96
39206189,0,0,58,105826,100,96
39206442,0,0,58,99596,100,95
39206694,0,0,58,107145,100,97
39206947,0,0,59,113083,100,96
39207199,0,0,58,100699,100,94
39207450,0,0,58,103644,100,95
39207702,0,0,59,108788,100,93
39207955,0,0,59,108334,100,94
39208207,0,0,59,100766,100,94
39208459,0,0,59,105776,100,94
39208711,0,0,59,113461,100,94
39208963,0,28,59,104611,100,96
39209216,0,33,59,102200,100,98
39209468,0,27,60,110710,100,95
39209720,0,23,59,101914,100,95
39209971,0,21,59,104025,100,95
39210224,0,20,60,107335,100,95
39210476,0,20,59,111154,100,94
39210729,0,20,59,106014,100,96
39210980,0,21,59,104668,100,94
39211232,0,22,60,111079,100,95
39211485,0,23,59,106585,100,94
39211737,0,24,59,109110,100,95
39211988,0,25,60,107811,100,96
39212240,0,26,60,109996,100,96
39212492,0,27,59,103739,100,96
39212744,0,27,59,114932,100,97
39212995,0,28,60,112731,100,94
39213248,0,29,59,103514,100,95
39213500,0,30,60,104749,100,94
39213752,0,30,60,102790,100,94
39214002,0,31,60,112287,100,95
39214254,0,31,60,103540,100,95
39214506,0,31,60,102859,100,95
39214758,0,32,61,102013,100,94
39215009,0,32,60,103835,100,96
39215261,0,32,60,101987,100,95
39215514,0,32,60,109996,100,96
39215766,0,33,59,104083,100,96
39216018,0,33,60,101822,100,97
39216270,0,33,61,110094,100,94
39216522,0,33,60,107537,100,98
39216774,0,34,60,108583,100,94
39217025,0,34,60,103814,100,94
39217277,0,34,61,112458,100,94
39217529,0,34,60,109332,100,93
39217782,0,34,60,101441,100,94
39218034,0,34,61,107788,100,94
39218287,0,35,61,113690,100,95
39218539,0,35,60,102151,100,97
39218790,0,35,60,106181,100,96
39219043,0,35,61,116172,100,98
39219296,0,35,60,102790,100,96
39219547,0,35,60,102738,100,95
39219800,0,35,61,110546,100,94
39220052,0,35,60,106943,100,93
39220304,0,35,60,101250,100,95
39220556,0,35,61,106871,100,97
39220808,0,35,61,112572,100,96
39221061,0,35,60,102599,100,94
39221313,0,35,60,105206,100,95
39221565,0,35,61,109237,100,97
39221818,0,35,60,108678,100,96
39222069,0,35,60,101727,100,96
39222322,0,35,61,105919,100,96
39222574,0,35,61,111725,100,95
39222826,0,36,60,101632,100,97
39223078,0,36,60,104074,100,94
39223331,0,36,61,112030,100,95
39223583,0,36,60,110103,100,95
39223835,0,36,60,102547,100,95
39224087,0,36,61,106752,100,94
39224340,0,36,61,115312,100,97
39224593,0,36,60,102356,100,95
39224845,0,36,60,102504,100,95
39225098,0,36,61,111812,100,97
39225350,0,36,60,107979,100,96
39225603,0,36,60,102452,100,98
39225855,0,36,61,106585,100,95
39226107,0,36,61,110578,100,94
39226359,0,36,60,101511,100,95
39226611,0,36,61,104048,100,95
39226863,0,72,61,111697,100,94
